time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Zone,.Letter
2022/09/23/11:15:49.358879,914,54949,0,GPS1_Frame,42.33714333333334,-71.09052666666666,32.4,327780.8368375829,4689326.467394475,19,T
2022/09/23/11:15:50.421725,915,54950,0,GPS1_Frame,42.33714333333334,-71.09052666666666,32.4,327780.8368375829,4689326.467394475,19,T
2022/09/23/11:15:51.359385,916,54951,0,GPS1_Frame,42.33714333333334,-71.09052666666666,32.4,327780.8368375829,4689326.467394475,19,T
2022/09/23/11:15:52.323066,917,54952,0,GPS1_Frame,42.33714333333334,-71.09052666666666,32.4,327780.8368375829,4689326.467394475,19,T
2022/09/23/11:15:53.359999,918,54953,0,GPS1_Frame,42.33714333333334,-71.09052666666666,32.4,327780.8368375829,4689326.467394475,19,T
2022/09/23/11:15:54.327779,919,54954,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:55.390724,920,54955,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:56.325169,921,54956,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:57.327289,922,54957,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:58.326602,923,54958,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:59.359986,924,54959,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:16:00.423439,925,54960,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:16:01.334218,926,54961,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:16:02.328529,927,54962,0,GPS1_Frame,42.33714333333334,-71.090525,32.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:16:03.325615,928,54963,0,GPS1_Frame,42.33714499999999,-71.090525,32.3,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:04.325736,929,54964,0,GPS1_Frame,42.33714499999999,-71.090525,32.3,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:05.390256,930,54965,0,GPS1_Frame,42.33714499999999,-71.090525,32.3,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:06.395632,931,54966,0,GPS1_Frame,42.33714499999999,-71.090525,32.3,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:07.360457,932,54967,0,GPS1_Frame,42.33714499999999,-71.090525,32.3,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:08.359179,933,54968,0,GPS1_Frame,42.33714499999999,-71.090525,32.4,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:09.327859,934,54969,0,GPS1_Frame,42.33714499999999,-71.090525,32.4,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:10.391796,935,54970,0,GPS1_Frame,42.33714499999999,-71.090525,32.4,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:11.325468,936,54971,0,GPS1_Frame,42.33714499999999,-71.090525,32.4,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:12.396074,937,54972,0,GPS1_Frame,42.33714499999999,-71.090525,32.4,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:13.327058,938,54973,0,GPS1_Frame,42.33714499999999,-71.090525,32.4,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:16:14.355672,939,54974,0,GPS1_Frame,42.33714666666666,-71.090525,32.4,327780.98324428545,4689326.834160161,19,T
2022/09/23/11:16:15.420974,940,54975,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:16.329636,941,54976,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:17.326915,942,54977,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:18.324070,943,54978,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:19.325106,944,54979,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:20.388263,945,54980,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:21.326606,946,54981,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:22.324550,947,54982,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:23.329790,948,54983,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:24.361406,949,54984,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:25.425127,950,54985,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:26.322760,951,54986,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:27.327823,952,54987,0,GPS1_Frame,42.33714666666666,-71.09052666666666,32.4,327780.8459372797,4689326.837535769,19,T
2022/09/23/11:16:28.360024,953,54988,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:29.359254,954,54989,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:30.422891,955,54990,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:31.325711,956,54991,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:32.325896,957,54992,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:33.356952,958,54993,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:34.323866,959,54994,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:35.387249,960,54995,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:36.392651,961,54996,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:37.365872,962,54997,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:38.327352,963,54998,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:39.359514,964,54999,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.4,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:40.423342,965,55000,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.5,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:41.359948,966,55001,0,GPS1_Frame,42.33714833333333,-71.09052666666666,32.5,327780.8504871284,4689327.022606416,19,T
2022/09/23/11:16:42.391284,967,55002,0,GPS1_Frame,42.33714833333333,-71.09052833333334,32.5,327780.71318012633,4689327.025982025,19,T
2022/09/23/11:16:43.328988,968,55003,0,GPS1_Frame,42.33714833333333,-71.09052833333334,32.5,327780.71318012633,4689327.025982025,19,T
2022/09/23/11:16:44.355657,969,55004,0,GPS1_Frame,42.33714833333333,-71.09052833333334,32.5,327780.71318012633,4689327.025982025,19,T
2022/09/23/11:16:45.419417,970,55005,0,GPS1_Frame,42.33714833333333,-71.09052833333334,32.5,327780.71318012633,4689327.025982025,19,T
2022/09/23/11:16:46.322627,971,55006,0,GPS1_Frame,42.33714833333333,-71.09052833333334,32.5,327780.71318012633,4689327.025982025,19,T
2022/09/23/11:16:47.327002,972,55007,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:16:48.332958,973,55008,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:49.326825,974,55009,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:50.393121,975,55010,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:51.323025,976,55011,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:52.327643,977,55012,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:53.327313,978,55013,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:54.324384,979,55014,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:55.386960,980,55015,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:56.322040,981,55016,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:57.334570,982,55017,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:58.357540,983,55018,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:16:59.360151,984,55019,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:17:00.422645,985,55020,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:17:01.327509,986,55021,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:17:02.358743,987,55022,0,GPS1_Frame,42.33715,-71.09052666666666,32.4,327780.8550369772,4689327.207677064,19,T
2022/09/23/11:17:03.323035,988,55023,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:04.323031,989,55024,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:05.385918,990,55025,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:06.437340,991,55026,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:07.322941,992,55027,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:08.322502,993,55028,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:09.322873,994,55029,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:10.385588,995,55030,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:11.322705,996,55031,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:12.393108,997,55032,0,GPS1_Frame,42.33715,-71.09052833333334,32.4,327780.7177299788,4689327.211052674,19,T
2022/09/23/11:17:13.323325,998,55033,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:14.356552,999,55034,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:15.419709,1000,55035,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:16.322923,1001,55036,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:17.327768,1002,55037,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:18.325241,1003,55038,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:19.322757,1004,55039,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:20.385876,1005,55040,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:21.362188,1006,55041,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:22.323357,1007,55042,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:23.361013,1008,55043,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:24.324358,1009,55044,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:25.387927,1010,55045,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:26.323978,1011,55046,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:27.357942,1012,55047,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:28.322262,1013,55048,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:29.324875,1014,55049,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:30.387716,1015,55050,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:31.323032,1016,55051,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:32.356798,1017,55052,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:33.357384,1018,55053,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:34.361378,1019,55054,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:35.424461,1020,55055,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:36.326766,1021,55056,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:37.323621,1022,55057,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:38.323586,1023,55058,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:39.326885,1024,55059,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:40.389440,1025,55060,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:41.322947,1026,55061,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:42.359349,1027,55062,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:43.322691,1028,55063,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:44.327084,1029,55064,0,GPS1_Frame,42.33715166666666,-71.09052833333334,32.4,327780.7222798314,4689327.396123321,19,T
2022/09/23/11:17:45.392221,1030,55065,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:46.327040,1031,55066,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:47.323110,1032,55067,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:48.361690,1033,55068,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:49.359774,1034,55069,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:50.424564,1035,55070,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:51.325711,1036,55071,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:52.325587,1037,55072,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:53.355406,1038,55073,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:54.324089,1039,55074,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:55.387470,1040,55075,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:56.356262,1041,55076,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:57.354491,1042,55077,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:58.325645,1043,55078,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:17:59.326137,1044,55079,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:00.389129,1045,55080,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:01.323036,1046,55081,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:02.323856,1047,55082,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:03.358781,1048,55083,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:04.320980,1049,55084,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:05.384322,1050,55085,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:06.327439,1051,55086,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:07.326949,1052,55087,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:08.322227,1053,55088,0,GPS1_Frame,42.337153333333326,-71.09052833333334,32.5,327780.7268296842,4689327.581193969,19,T
2022/09/23/11:18:09.329512,1054,55089,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:10.392555,1055,55090,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:11.326553,1056,55091,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:12.395827,1057,55092,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:13.326735,1058,55093,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:14.357075,1059,55094,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:15.420120,1060,55095,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:16.325643,1061,55096,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:17.327317,1062,55097,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:18.364023,1063,55098,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:19.326525,1064,55099,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:20.390764,1065,55100,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:21.356505,1066,55101,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:22.356440,1067,55102,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:23.356802,1068,55103,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:24.361639,1069,55104,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:25.425368,1070,55105,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:26.326533,1071,55106,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:27.323143,1072,55107,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:28.323648,1073,55108,0,GPS1_Frame,42.337155,-71.09053,32.5,327780.5940725516,4689327.76964023,19,T
2022/09/23/11:18:29.323326,1074,55109,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:30.386800,1075,55110,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:31.323203,1076,55111,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:32.328785,1077,55112,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:33.323828,1078,55113,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:34.327458,1079,55114,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:35.391803,1080,55115,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:36.353908,1081,55116,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:37.326534,1082,55117,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:38.359336,1083,55118,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:39.326039,1084,55119,0,GPS1_Frame,42.337155,-71.09052833333334,32.5,327780.7313795371,4689327.7662646165,19,T
2022/09/23/11:18:40.389518,1085,55120,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:41.322816,1086,55121,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:42.354611,1087,55122,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:43.354253,1088,55123,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:44.322908,1089,55124,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:45.385888,1090,55125,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:46.355746,1091,55126,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:47.356032,1092,55127,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:48.357154,1093,55128,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:49.324394,1094,55129,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:50.389010,1095,55130,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:51.326120,1096,55131,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:52.326587,1097,55132,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:53.320333,1098,55133,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:54.356281,1099,55134,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:55.418940,1100,55135,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:56.356006,1101,55136,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:57.323379,1102,55137,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:58.324755,1103,55138,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:18:59.322785,1104,55139,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:19:00.386637,1105,55140,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
2022/09/23/11:19:01.355598,1106,55141,0,GPS1_Frame,42.33715666666667,-71.09052833333334,32.5,327780.7359293901,4689327.951335264,19,T
